CodFilial;DataMovimento;CodConta;CodCentroCusto;StatusLançamento;TipoLancamento;Lote;LoteItem;Valor
1001;02/01/2018;531;220;INTEGRADO;D;277810;8;1785,6832
1001;02/01/2018;531;220;INTEGRADO;D;277810;9;3482,0864
1001;02/01/2018;531;220;INTEGRADO;D;277810;11;3571,3728
1001;02/01/2018;302;200;INTEGRADO;D;277810;12;3029,7984
1001;02/01/2018;302;200;INTEGRADO;D;277810;6;2844,0448
1001;02/01/2018;302;200;INTEGRADO;D;277810;7;757,4464
1001;02/01/2018;593;220;INTEGRADO;D;277810;3;5094,2784
1001;02/01/2018;593;220;INTEGRADO;D;277810;4;5094,2784
1001;02/01/2018;593;220;INTEGRADO;D;277810;5;5094,2784
1001;02/01/2018;593;220;INTEGRADO;D;277810;1;5094,2784
1001;02/01/2018;593;220;INTEGRADO;D;277810;2;5094,2784
1001;02/01/2018;376;220;INTEGRADO;D;259104;4;613,6
1001;02/01/2018;396;220;INTEGRADO;D;259111;4;1345,2032
1001;02/01/2018;430;110;INTEGRADO;D;259295;1;14,112
1001;02/01/2018;372;110;INTEGRADO;D;260194;1;20,9024
1001;02/01/2018;430;110;INTEGRADO;D;267375;1;9,6
1001;02/01/2018;372;110;INTEGRADO;D;268434;2;664,96
1001;02/01/2018;231;220;INTEGRADO;D;266394;1;51,2128
1001;02/01/2018;232;220;INTEGRADO;D;266394;2;235,904
1001;02/01/2018;383;110;INTEGRADO;D;266736;1;68,2176
1001;02/01/2018;396;220;INTEGRADO;D;259112;4;1345,2032
1001;02/01/2018;372;110;INTEGRADO;D;260193;1;6,7456
1001;02/01/2018;431;110;INTEGRADO;D;266734;1;207,5584
1003;02/01/2018;232;280;INTEGRADO;D;13134;3;123,9296
1003;02/01/2018;231;280;INTEGRADO;D;13134;2;26,9056
1003;02/01/2018;230;280;INTEGRADO;D;13134;1;195,6864
1001;02/01/2018;351;110;INTEGRADO;D;260110;1;15,6672
1001;02/01/2018;351;110;INTEGRADO;D;260110;2;48,5632
1001;02/01/2018;351;110;INTEGRADO;D;260110;3;980,0576
1001;02/01/2018;430;110;INTEGRADO;D;266711;1;43,616
1001;02/01/2018;409;110;INTEGRADO;D;266735;1;329,8048
1003;02/01/2018;303;280;INTEGRADO;D;17192;1;890,6368
1003;02/01/2018;303;280;INTEGRADO;D;17192;2;890,6368
1003;02/01/2018;303;280;INTEGRADO;D;17192;3;890,6368
1003;02/01/2018;303;280;INTEGRADO;D;17192;4;890,6368
1003;02/01/2018;303;280;INTEGRADO;D;17192;5;890,6368
1003;02/01/2018;303;280;INTEGRADO;D;17192;6;890,6368
1003;02/01/2018;232;280;INTEGRADO;D;13131;3;123,9296
1003;02/01/2018;231;280;INTEGRADO;D;13131;2;26,9056
1003;02/01/2018;230;280;INTEGRADO;D;13131;1;195,6864
1003;02/01/2018;232;280;INTEGRADO;D;13133;3;123,9296
1003;02/01/2018;231;280;INTEGRADO;D;13133;2;26,9056
1003;02/01/2018;230;280;INTEGRADO;D;13133;1;195,6864
1003;02/01/2018;347;111;INTEGRADO;D;13173;1;237,44
1003;02/01/2018;232;280;INTEGRADO;D;13150;2;104,1856
1003;02/01/2018;231;280;INTEGRADO;D;13150;1;22,6176
1001;02/01/2018;351;110;INTEGRADO;D;259090;1;30,7136
1001;02/01/2018;351;110;INTEGRADO;D;259090;2;95,2256
1001;02/01/2018;351;110;INTEGRADO;D;259090;3;1921,8432
1001;02/01/2018;231;200;INTEGRADO;D;266391;1;71,9936
1001;02/01/2018;232;200;INTEGRADO;D;266391;2;331,616
1001;02/01/2018;396;220;INTEGRADO;D;259114;4;1345,2032
1001;02/01/2018;231;200;INTEGRADO;D;266393;1;20,3392
1001;02/01/2018;232;200;INTEGRADO;D;266393;2;93,696
1001;02/01/2018;231;220;INTEGRADO;D;266395;1;90,6048
1001;02/01/2018;232;220;INTEGRADO;D;266395;2;417,3312
1001;02/01/2018;231;220;INTEGRADO;D;266397;1;108,768
1001;02/01/2018;232;220;INTEGRADO;D;266397;2;500,992
1003;02/01/2018;232;280;INTEGRADO;D;13132;3;123,9296
1003;02/01/2018;231;280;INTEGRADO;D;13132;2;26,9056
1003;02/01/2018;230;280;INTEGRADO;D;13132;1;195,6864
1003;02/01/2018;232;280;INTEGRADO;D;13135;2;104,1856
1003;02/01/2018;231;280;INTEGRADO;D;13135;1;22,6176
1001;02/01/2018;376;220;INTEGRADO;D;259101;4;957,2224
1001;02/01/2018;396;220;INTEGRADO;D;259110;4;1345,2032
1001;02/01/2018;396;220;INTEGRADO;D;259113;4;1345,2032
1001;02/01/2018;231;200;INTEGRADO;D;266398;1;85,0432
1001;02/01/2018;232;200;INTEGRADO;D;266398;2;391,7312
1001;02/01/2018;425;110;INTEGRADO;C;259288;2;143,3024
1001;02/01/2018;425;110;INTEGRADO;C;259289;2;50,3744
1001;02/01/2018;594;220;INTEGRADO;C;266387;1;12258,9248
1001;02/01/2018;594;220;INTEGRADO;C;266390;1;12258,9248
1001;02/01/2018;219;200;INTEGRADO;C;266391;3;4363,392
1001;02/01/2018;594;220;INTEGRADO;C;266388;1;12258,9248
1001;02/01/2018;219;200;INTEGRADO;C;266398;3;5154,4064
1001;02/01/2018;424;110;INTEGRADO;C;259259;2;0,0064
1001;02/01/2018;219;200;INTEGRADO;C;266393;3;1232,8448
1001;02/01/2018;530;220;INTEGRADO;C;266395;3;5491,2
1001;02/01/2018;530;220;INTEGRADO;C;266397;3;6592
1001;02/01/2018;431;220;INTEGRADO;C;266737;2;-0,2368
1001;02/01/2018;594;220;INTEGRADO;C;266386;1;12258,9248
1001;02/01/2018;594;220;INTEGRADO;C;266389;1;12258,9248
1001;02/01/2018;530;220;INTEGRADO;C;266394;3;3104
1003;02/01/2018;220;280;INTEGRADO;C;13131;4;1630,72
1003;02/01/2018;220;280;INTEGRADO;C;13133;4;1630,72
1003;02/01/2018;220;280;INTEGRADO;C;13134;4;1630,72
1003;02/01/2018;220;280;INTEGRADO;C;13132;4;1630,72
1003;02/01/2018;220;280;INTEGRADO;C;13135;3;1370,88
1003;02/01/2018;220;280;INTEGRADO;C;13150;3;1370,88
1001;03/01/2018;531;220;INTEGRADO;D;277810;15;3571,3728
1001;03/01/2018;531;220;INTEGRADO;D;277810;16;357,1392
1001;03/01/2018;531;220;INTEGRADO;D;277810;17;267,8528
1001;03/01/2018;302;200;INTEGRADO;D;277810;14;1953,3888
1001;03/01/2018;531;220;INTEGRADO;D;277810;18;446,4192
1001;03/01/2018;531;220;INTEGRADO;D;277810;19;357,1392
1001;03/01/2018;531;220;INTEGRADO;D;277810;20;2785,6704
1001;03/01/2018;531;220;INTEGRADO;D;277810;22;2678,528
1001;03/01/2018;391;220;INTEGRADO;D;259143;1;15972,64
1001;03/01/2018;444;220;INTEGRADO;D;259536;3;5389,5744
1001;03/01/2018;429;110;INTEGRADO;D;259536;2;89,216
1001;03/01/2018;231;220;INTEGRADO;D;266401;1;122,496
1001;03/01/2018;232;220;INTEGRADO;D;266401;2;564,224
1001;03/01/2018;391;220;INTEGRADO;D;259145;1;16235,2832
1001;03/01/2018;231;220;INTEGRADO;D;266402;1;9,504
1001;03/01/2018;232;220;INTEGRADO;D;266402;2;43,776
1001;03/01/2018;430;110;INTEGRADO;D;266738;1;828,3968
1001;03/01/2018;444;220;INTEGRADO;D;259539;2;2636,8896
1001;03/01/2018;231;220;INTEGRADO;D;266408;2;89,9712
1001;03/01/2018;232;220;INTEGRADO;D;266408;3;414,4128
1001;03/01/2018;230;220;INTEGRADO;D;266408;1;654,336
1003;03/01/2018;232;280;INTEGRADO;D;13177;3;123,9296
1003;03/01/2018;231;280;INTEGRADO;D;13177;2;26,9056
1003;03/01/2018;230;280;INTEGRADO;D;13177;1;195,6864
1001;03/01/2018;376;220;INTEGRADO;D;259123;4;632,2496
1001;03/01/2018;430;110;INTEGRADO;D;259483;1;4,5312
1001;03/01/2018;444;220;INTEGRADO;D;259538;2;2671,2192
1001;03/01/2018;444;220;INTEGRADO;D;259540;2;3995,776
1001;03/01/2018;444;220;INTEGRADO;D;259541;2;425,9264
1003;03/01/2018;531;220;INTEGRADO;D;17190;1;883,5328
1003;03/01/2018;531;220;INTEGRADO;D;17190;2;1767,0592
1003;03/01/2018;303;280;INTEGRADO;D;17192;7;890,6368
1003;03/01/2018;303;280;INTEGRADO;D;17192;8;890,6368
1003;03/01/2018;303;280;INTEGRADO;D;17192;9;890,6368
1003;03/01/2018;232;280;INTEGRADO;D;13199;3;123,9296
1003;03/01/2018;231;280;INTEGRADO;D;13199;2;26,9056
1003;03/01/2018;230;280;INTEGRADO;D;13199;1;195,6864
1003;03/01/2018;232;220;INTEGRADO;D;13200;2;126,464
1003;03/01/2018;231;220;INTEGRADO;D;13200;1;27,456
1003;03/01/2018;232;220;INTEGRADO;D;13201;2;252,928
1003;03/01/2018;231;220;INTEGRADO;D;13201;1;54,912
1003;03/01/2018;430;111;INTEGRADO;D;13202;1;13,4592
1001;03/01/2018;361;110;INTEGRADO;D;259694;1;2636,608
1001;03/01/2018;231;220;INTEGRADO;D;266405;1;9,504
1001;03/01/2018;232;220;INTEGRADO;D;266405;2;43,776
1001;03/01/2018;231;220;INTEGRADO;D;266406;2;82,0352
1001;03/01/2018;232;220;INTEGRADO;D;266406;3;377,8688
1001;03/01/2018;230;220;INTEGRADO;D;266406;1;845,2416
1003;03/01/2018;350;111;INTEGRADO;D;13204;1;377,6
1003;03/01/2018;232;280;INTEGRADO;D;13178;3;123,9296
1003;03/01/2018;231;280;INTEGRADO;D;13178;2;26,9056
1003;03/01/2018;230;280;INTEGRADO;D;13178;1;195,6864
1001;03/01/2018;231;220;INTEGRADO;D;266404;1;11,8784
1001;03/01/2018;232;220;INTEGRADO;D;266404;2;54,72
1004;03/01/2018;430;111;INTEGRADO;D;1143;1;8,064
1001;03/01/2018;430;110;INTEGRADO;D;259350;1;3,7632
1001;03/01/2018;444;220;INTEGRADO;D;259537;2;2731,7824
1001;03/01/2018;376;220;INTEGRADO;D;259579;3;609,8432
1001;03/01/2018;348;110;INTEGRADO;D;260053;3;77,024
1001;03/01/2018;348;110;INTEGRADO;D;260053;6;99,552
1001;03/01/2018;430;110;INTEGRADO;D;260199;1;12,8064
1001;03/01/2018;231;200;INTEGRADO;D;266400;1;55,1424
1001;03/01/2018;232;200;INTEGRADO;D;266400;2;253,9904
1001;03/01/2018;231;220;INTEGRADO;D;266403;1;7,1232
1001;03/01/2018;232;220;INTEGRADO;D;266403;2;32,832
1001;03/01/2018;530;220;INTEGRADO;C;266405;3;576
1001;03/01/2018;530;220;INTEGRADO;C;266406;4;4972,032
1001;03/01/2018;425;110;INTEGRADO;C;259348;2;31,84
1001;03/01/2018;530;220;INTEGRADO;C;266404;3;720
1001;03/01/2018;425;110;INTEGRADO;C;259349;2;0,6272
1001;03/01/2018;530;220;INTEGRADO;C;266401;3;7424
1001;03/01/2018;530;220;INTEGRADO;C;266408;4;5452,8
1001;03/01/2018;530;220;INTEGRADO;C;266402;3;576
1003;03/01/2018;220;280;INTEGRADO;C;13199;4;1630,72
1003;03/01/2018;530;220;INTEGRADO;C;13200;3;1664
1003;03/01/2018;530;220;INTEGRADO;C;13201;3;3328
1003;03/01/2018;220;280;INTEGRADO;C;13177;4;1630,72
1003;03/01/2018;220;280;INTEGRADO;C;13178;4;1630,72
1001;03/01/2018;219;200;INTEGRADO;C;266400;3;3342,0288
1001;03/01/2018;530;220;INTEGRADO;C;266403;3;432
1004;03/01/2018;425;111;INTEGRADO;C;1139;2;128,3776
1001;04/01/2018;593;220;INTEGRADO;D;277810;27;5094,2784
1001;04/01/2018;593;220;INTEGRADO;D;277810;28;5094,2784
1001;04/01/2018;593;220;INTEGRADO;D;277810;24;5094,2784
1001;04/01/2018;593;220;INTEGRADO;D;277810;25;5094,2784
1001;04/01/2018;593;220;INTEGRADO;D;277810;26;5094,2784
1001;04/01/2018;531;220;INTEGRADO;D;277810;30;2321,3888
1001;04/01/2018;531;220;INTEGRADO;D;277810;31;1160,6976
1001;04/01/2018;531;220;INTEGRADO;D;277810;23;1785,6832
1001;04/01/2018;531;220;INTEGRADO;D;277810;29;5571,3408
1001;04/01/2018;361;110;INTEGRADO;D;259380;1;72,352
1001;04/01/2018;389;220;INTEGRADO;D;259518;1;463,6992
1001;04/01/2018;389;220;INTEGRADO;D;259520;1;463,6992
1001;04/01/2018;396;220;INTEGRADO;D;259583;4;1345,2032
1001;04/01/2018;231;220;INTEGRADO;D;266416;1;67,264
1001;04/01/2018;232;220;INTEGRADO;D;266416;2;309,8368
1001;04/01/2018;389;220;INTEGRADO;D;259519;1;741,92
1001;04/01/2018;396;220;INTEGRADO;D;259581;4;1345,2032
1001;04/01/2018;231;220;INTEGRADO;D;266409;1;55,5456
1001;04/01/2018;232;220;INTEGRADO;D;266409;2;255,8464
1001;04/01/2018;231;220;INTEGRADO;D;266415;2;178,8992
1001;04/01/2018;232;220;INTEGRADO;D;266415;3;824,0384
1001;04/01/2018;230;220;INTEGRADO;D;266415;1;1301,1136
1003;04/01/2018;232;220;INTEGRADO;D;13399;2;394,5664
1003;04/01/2018;231;220;INTEGRADO;D;13399;1;85,6576
1003;04/01/2018;430;111;INTEGRADO;D;13406;1;1,5104
1001;04/01/2018;370;110;INTEGRADO;D;261064;4;11,0976
1003;04/01/2018;531;220;INTEGRADO;D;17190;9;2756,6144
1003;04/01/2018;303;280;INTEGRADO;D;17192;12;890,6368
1003;04/01/2018;303;280;INTEGRADO;D;17192;13;890,6368
1003;04/01/2018;303;280;INTEGRADO;D;17192;10;890,6368
1003;04/01/2018;303;280;INTEGRADO;D;17192;11;890,6368
1003;04/01/2018;430;111;INTEGRADO;D;13445;1;2,688
1003;04/01/2018;232;280;INTEGRADO;D;13393;3;123,9296
1003;04/01/2018;231;280;INTEGRADO;D;13393;2;26,9056
1003;04/01/2018;230;280;INTEGRADO;D;13393;1;195,6864
1003;04/01/2018;232;280;INTEGRADO;D;13398;3;123,9296
1003;04/01/2018;231;280;INTEGRADO;D;13398;2;26,9056
1003;04/01/2018;230;280;INTEGRADO;D;13398;1;195,6864
1003;04/01/2018;232;280;INTEGRADO;D;13397;3;123,9296
1003;04/01/2018;231;280;INTEGRADO;D;13397;2;26,9056
1003;04/01/2018;230;280;INTEGRADO;D;13397;1;195,6864
1001;04/01/2018;396;220;INTEGRADO;D;259582;4;1345,2032
1001;04/01/2018;396;220;INTEGRADO;D;259584;4;1345,2032
1001;04/01/2018;430;110;INTEGRADO;D;259595;1;1,5104
1001;04/01/2018;430;110;INTEGRADO;D;261315;1;2,8224
1001;04/01/2018;389;220;INTEGRADO;D;259516;1;463,6992
1001;04/01/2018;389;220;INTEGRADO;D;259517;1;741,92
1001;04/01/2018;376;220;INTEGRADO;D;259577;4;736,32
1001;04/01/2018;350;110;INTEGRADO;D;260032;4;50,6304
1001;04/01/2018;350;110;INTEGRADO;D;260032;8;10,08
1001;04/01/2018;350;110;INTEGRADO;D;260032;12;41,8752
1001;04/01/2018;576;0;INTEGRADO;D;260761;4;516,3392
1001;04/01/2018;231;220;INTEGRADO;D;266417;1;30,8864
1001;04/01/2018;232;220;INTEGRADO;D;266417;2;142,272
1003;04/01/2018;232;280;INTEGRADO;D;13203;3;123,9296
1003;04/01/2018;231;280;INTEGRADO;D;13203;2;26,9056
1003;04/01/2018;230;280;INTEGRADO;D;13203;1;195,6864
1001;04/01/2018;376;220;INTEGRADO;D;259580;3;1268,4736
1001;04/01/2018;396;220;INTEGRADO;D;259585;4;1345,2032
1004;04/01/2018;430;111;INTEGRADO;D;1153;1;1,344
1001;04/01/2018;594;220;INTEGRADO;C;266410;1;12208,9984
1001;04/01/2018;449;110;INTEGRADO;C;259564;1;230,4
1001;04/01/2018;594;220;INTEGRADO;C;266413;1;12208,9984
1001;04/01/2018;594;220;INTEGRADO;C;266412;1;12208,9984
1001;04/01/2018;530;220;INTEGRADO;C;266417;3;1872
1001;04/01/2018;530;220;INTEGRADO;C;266409;3;3366,4
1001;04/01/2018;594;220;INTEGRADO;C;266411;1;12208,9984
1001;04/01/2018;530;220;INTEGRADO;C;266415;4;10842,624
1001;04/01/2018;530;220;INTEGRADO;C;266416;3;4076,8
1003;04/01/2018;220;280;INTEGRADO;C;13393;4;1630,72
1003;04/01/2018;220;280;INTEGRADO;C;13398;4;1630,72
1003;04/01/2018;530;220;INTEGRADO;C;13399;3;5191,68
1003;04/01/2018;220;280;INTEGRADO;C;13203;4;1630,72
1003;04/01/2018;220;280;INTEGRADO;C;13397;4;1630,72
1001;04/01/2018;594;220;INTEGRADO;C;266414;1;12208,9984
1001;05/01/2018;593;220;INTEGRADO;D;277810;44;5094,2784
1001;05/01/2018;593;220;INTEGRADO;D;277810;45;5094,2784
1001;05/01/2018;531;220;INTEGRADO;D;277810;46;1607,1168
1001;05/01/2018;531;220;INTEGRADO;D;277810;34;1785,6832
1001;05/01/2018;531;220;INTEGRADO;D;277810;35;1124,9792
1001;05/01/2018;531;220;INTEGRADO;D;277810;38;1071,4112
1001;05/01/2018;531;220;INTEGRADO;D;277810;39;535,7056
1001;05/01/2018;531;220;INTEGRADO;D;277808;10;160,9792
1001;05/01/2018;376;220;INTEGRADO;D;260268;4;957,2224
1001;05/01/2018;432;220;INTEGRADO;D;260490;1;140,8
1001;05/01/2018;430;110;INTEGRADO;D;259774;1;5,6448
1001;05/01/2018;396;220;INTEGRADO;D;262116;4;1345,2032
1001;05/01/2018;359;110;INTEGRADO;D;259803;1;704
1001;05/01/2018;376;220;INTEGRADO;D;260242;3;466,6816
1001;05/01/2018;231;220;INTEGRADO;D;266422;1;29,9328
1001;05/01/2018;232;220;INTEGRADO;D;266422;2;137,8944
1001;05/01/2018;231;220;INTEGRADO;D;266425;1;28,512
1001;05/01/2018;232;220;INTEGRADO;D;266425;2;131,328
1001;05/01/2018;432;220;INTEGRADO;D;267376;1;57,6
1003;05/01/2018;531;220;INTEGRADO;D;17190;10;2756,6144
1003;05/01/2018;302;200;INTEGRADO;D;17190;11;2642,784
1003;05/01/2018;303;280;INTEGRADO;D;17192;18;890,6368
1003;05/01/2018;303;280;INTEGRADO;D;17192;19;890,6368
1003;05/01/2018;303;280;INTEGRADO;D;17192;20;890,6368
1003;05/01/2018;303;280;INTEGRADO;D;17192;14;890,6368
1003;05/01/2018;303;280;INTEGRADO;D;17192;15;890,6368
1003;05/01/2018;303;280;INTEGRADO;D;17192;16;890,6368
1003;05/01/2018;303;280;INTEGRADO;D;17192;17;890,6368
1003;05/01/2018;232;200;INTEGRADO;D;13408;2;331,4112
1003;05/01/2018;231;200;INTEGRADO;D;13408;1;71,9488
1003;05/01/2018;232;280;INTEGRADO;D;13420;3;123,9296
1003;05/01/2018;231;280;INTEGRADO;D;13420;2;26,9056
1003;05/01/2018;230;280;INTEGRADO;D;13420;1;195,6864
1003;05/01/2018;232;280;INTEGRADO;D;13400;3;123,9296
1003;05/01/2018;231;280;INTEGRADO;D;13400;2;26,9056
1003;05/01/2018;230;280;INTEGRADO;D;13400;1;195,6864
1003;05/01/2018;232;220;INTEGRADO;D;13404;2;394,5664
1003;05/01/2018;231;220;INTEGRADO;D;13404;1;85,6576
1003;05/01/2018;232;280;INTEGRADO;D;13409;2;104,1856
1003;05/01/2018;231;280;INTEGRADO;D;13409;1;22,6176
1001;05/01/2018;231;220;INTEGRADO;D;266426;1;14,8864
1001;05/01/2018;232;220;INTEGRADO;D;266426;2;68,5824
1001;05/01/2018;376;220;INTEGRADO;D;259855;1;1297,92
1001;05/01/2018;231;220;INTEGRADO;D;266421;1;3,0656
1001;05/01/2018;232;220;INTEGRADO;D;266421;2;14,1248
1003;05/01/2018;232;280;INTEGRADO;D;13410;3;123,9296
1003;05/01/2018;231;280;INTEGRADO;D;13410;2;26,9056
1003;05/01/2018;230;280;INTEGRADO;D;13410;1;195,6864
1003;05/01/2018;232;280;INTEGRADO;D;13411;3;123,9296
1003;05/01/2018;231;280;INTEGRADO;D;13411;2;26,9056
1003;05/01/2018;230;280;INTEGRADO;D;13411;1;195,6864
1003;05/01/2018;232;280;INTEGRADO;D;13429;3;123,9296
1003;05/01/2018;231;280;INTEGRADO;D;13429;2;26,9056
1003;05/01/2018;230;280;INTEGRADO;D;13429;1;195,6864
1001;05/01/2018;431;110;INTEGRADO;D;259571;2;65,2544
1001;05/01/2018;431;110;INTEGRADO;D;259571;3;75,4688
1001;05/01/2018;430;110;INTEGRADO;D;259725;1;3,0208
1001;05/01/2018;231;220;INTEGRADO;D;266420;1;54,2784
1001;05/01/2018;232;220;INTEGRADO;D;266420;2;250,0096
1003;05/01/2018;232;280;INTEGRADO;D;13421;3;123,9296
1003;05/01/2018;230;280;INTEGRADO;D;13421;1;195,6864
1003;05/01/2018;231;280;INTEGRADO;D;13421;2;26,9056
1001;05/01/2018;351;110;INTEGRADO;D;259762;1;2089,6
1001;05/01/2018;396;220;INTEGRADO;D;262117;4;1345,2032
1001;05/01/2018;231;220;INTEGRADO;D;266429;2;58,4448
1001;05/01/2018;232;220;INTEGRADO;D;266429;3;269,2224
1001;05/01/2018;230;220;INTEGRADO;D;266429;1;425,088
1001;05/01/2018;230;220;INTEGRADO;D;266429;4;127,5264
1001;05/01/2018;230;220;INTEGRADO;D;266429;5;85,0176
1001;05/01/2018;530;220;INTEGRADO;C;266426;3;902,4
1001;05/01/2018;530;220;INTEGRADO;C;259858;1;8987,52
1001;05/01/2018;530;220;INTEGRADO;C;266420;3;3289,6
1001;05/01/2018;530;220;INTEGRADO;C;266422;3;1814,4
1001;05/01/2018;530;220;INTEGRADO;C;266425;3;1728
1001;05/01/2018;530;220;INTEGRADO;C;266421;3;185,856
1001;05/01/2018;594;220;INTEGRADO;C;266428;1;12124,3392
1003;05/01/2018;219;200;INTEGRADO;C;13408;3;4360,7552
1003;05/01/2018;220;280;INTEGRADO;C;13420;4;1630,72
1003;05/01/2018;220;280;INTEGRADO;C;13400;4;1630,72
1003;05/01/2018;530;220;INTEGRADO;C;13404;3;5191,68
1003;05/01/2018;220;280;INTEGRADO;C;13409;3;1370,88
1003;05/01/2018;220;280;INTEGRADO;C;13410;4;1630,72
1003;05/01/2018;220;280;INTEGRADO;C;13411;4;1630,72
1003;05/01/2018;220;280;INTEGRADO;C;13429;4;1630,72
1001;05/01/2018;594;220;INTEGRADO;C;266427;1;12124,3392
1001;05/01/2018;530;220;INTEGRADO;C;266429;6;3542,4
1003;05/01/2018;220;280;INTEGRADO;C;13421;4;1630,72
1003;06/01/2018;531;220;INTEGRADO;D;17190;12;1767,0592
1003;06/01/2018;531;220;INTEGRADO;D;17190;13;1413,6512
1003;06/01/2018;232;220;INTEGRADO;D;13430;2;252,928
1003;06/01/2018;231;220;INTEGRADO;D;13430;1;54,912
1003;06/01/2018;371;111;INTEGRADO;D;13434;6;4,48
1003;06/01/2018;231;220;INTEGRADO;D;13432;1;43,9296
1003;06/01/2018;232;220;INTEGRADO;D;13432;2;202,3424
1003;06/01/2018;530;220;INTEGRADO;C;13430;3;3328
1003;06/01/2018;530;220;INTEGRADO;C;13432;3;2662,4
1001;08/01/2018;302;200;INTEGRADO;D;277810;50;2231,4624
1001;08/01/2018;302;200;INTEGRADO;D;277810;51;2656,832
1001;08/01/2018;593;220;INTEGRADO;D;277810;49;5094,2784
1001;08/01/2018;593;220;INTEGRADO;D;277810;47;5094,2784
1001;08/01/2018;593;220;INTEGRADO;D;277810;48;5094,2784
1001;08/01/2018;531;220;INTEGRADO;D;277810;52;5571,3408
1001;08/01/2018;531;220;INTEGRADO;D;277810;53;357,1392
1001;08/01/2018;531;220;INTEGRADO;D;277810;54;714,272
1001;08/01/2018;385;110;INTEGRADO;D;277808;57;26,7008
1001;08/01/2018;385;110;INTEGRADO;D;277808;53;74,8544
1001;08/01/2018;385;110;INTEGRADO;D;277808;54;119,968
1001;08/01/2018;385;110;INTEGRADO;D;277808;55;118,2784
1001;08/01/2018;385;110;INTEGRADO;D;277808;56;118,2784
1001;08/01/2018;347;110;INTEGRADO;D;259757;1;331,904
1001;08/01/2018;430;110;INTEGRADO;D;259893;1;1,5104
1001;08/01/2018;376;200;INTEGRADO;D;259895;3;824,544
1001;08/01/2018;376;220;INTEGRADO;D;259896;3;243,936
1001;08/01/2018;391;220;INTEGRADO;D;260522;1;1440,64
1001;08/01/2018;430;110;INTEGRADO;D;259882;1;5,6448
1001;08/01/2018;396;220;INTEGRADO;D;260251;4;1345,2032
1001;08/01/2018;231;200;INTEGRADO;D;266433;1;62,9888
1001;08/01/2018;232;200;INTEGRADO;D;266433;2;290,1504
1001;08/01/2018;376;200;INTEGRADO;D;259899;3;291,2448
1003;08/01/2018;231;280;INTEGRADO;D;13442;2;26,9056
1003;08/01/2018;230;280;INTEGRADO;D;13442;1;195,6864
1003;08/01/2018;232;280;INTEGRADO;D;13442;3;123,9296
1003;08/01/2018;231;280;INTEGRADO;D;13443;2;26,9056
1003;08/01/2018;230;280;INTEGRADO;D;13443;1;195,6864
1003;08/01/2018;232;280;INTEGRADO;D;13443;3;123,9296
1001;08/01/2018;376;220;INTEGRADO;D;260243;3;906,048
1001;08/01/2018;231;200;INTEGRADO;D;266434;1;70,3104
1001;08/01/2018;232;200;INTEGRADO;D;266434;2;323,8656
1001;08/01/2018;231;220;INTEGRADO;D;266435;2;178,8992
1001;08/01/2018;232;220;INTEGRADO;D;266435;3;824,0384
1001;08/01/2018;230;220;INTEGRADO;D;266435;1;1301,1136
1001;08/01/2018;231;220;INTEGRADO;D;266436;1;10,56
1001;08/01/2018;232;220;INTEGRADO;D;266436;2;48,64
1001;08/01/2018;231;220;INTEGRADO;D;266437;2;24,896
1001;08/01/2018;232;220;INTEGRADO;D;266437;3;114,688
1001;08/01/2018;230;220;INTEGRADO;D;266437;1;256,5504
1003;08/01/2018;303;280;INTEGRADO;D;17192;24;890,6368
1003;08/01/2018;303;280;INTEGRADO;D;17192;25;890,6368
1003;08/01/2018;303;280;INTEGRADO;D;17192;21;890,6368
1003;08/01/2018;303;280;INTEGRADO;D;17192;22;890,6368
1003;08/01/2018;303;280;INTEGRADO;D;17192;23;890,6368
1003;08/01/2018;231;280;INTEGRADO;D;13465;2;26,9056
1003;08/01/2018;230;280;INTEGRADO;D;13465;1;195,6864
1003;08/01/2018;232;280;INTEGRADO;D;13465;3;123,9296
1003;08/01/2018;231;280;INTEGRADO;D;13449;1;22,6176
1003;08/01/2018;232;280;INTEGRADO;D;13449;2;104,1856
1001;08/01/2018;430;110;INTEGRADO;D;259891;1;3,0208
1001;08/01/2018;431;110;INTEGRADO;D;259749;2;212,6912
1001;08/01/2018;376;220;INTEGRADO;D;259897;3;69,696
1001;08/01/2018;376;220;INTEGRADO;D;259898;3;261,3632
1001;08/01/2018;396;220;INTEGRADO;D;260250;4;1345,2032
1003;08/01/2018;430;111;INTEGRADO;D;13471;1;1,3632
1001;08/01/2018;396;220;INTEGRADO;D;260252;4;1345,2032
1004;08/01/2018;231;220;INTEGRADO;D;1150;1;12,1408
1004;08/01/2018;232;220;INTEGRADO;D;1150;2;55,936
1004;08/01/2018;231;220;INTEGRADO;D;1148;1;36,4288
1004;08/01/2018;232;220;INTEGRADO;D;1148;2;167,808
1004;08/01/2018;232;220;INTEGRADO;D;1146;2;289,8432
1004;08/01/2018;231;220;INTEGRADO;D;1146;1;62,9248
1004;08/01/2018;232;220;INTEGRADO;D;1149;2;111,872
1004;08/01/2018;231;220;INTEGRADO;D;1149;1;24,288
1004;08/01/2018;232;220;INTEGRADO;D;1147;2;86,9504
1004;08/01/2018;231;220;INTEGRADO;D;1147;1;18,8736
1004;08/01/2018;531;220;INTEGRADO;D;1557;1;1760,0448
1004;08/01/2018;531;220;INTEGRADO;D;1557;2;528,0128
