CodFilial;DataMovimento;CodConta;CodCentroCusto;StatusLançamento;TipoLancamento;Lote;LoteItem;Valor
1003;02/01/2019;230;280;INTEGRADO;D;28732;1;199,9872
1003;02/01/2019;232;280;INTEGRADO;D;28635;3;126,656
1003;02/01/2019;230;280;INTEGRADO;D;28635;1;199,9872
1003;02/01/2019;231;280;INTEGRADO;D;28635;2;27,4944
1003;02/01/2019;231;280;INTEGRADO;D;28719;2;27,4944
1003;02/01/2019;232;280;INTEGRADO;D;28719;3;126,656
1003;02/01/2019;230;280;INTEGRADO;D;28719;1;199,9872
1003;02/01/2019;231;280;INTEGRADO;D;28626;2;27,4944
1003;02/01/2019;232;280;INTEGRADO;D;28626;3;126,656
1003;02/01/2019;230;280;INTEGRADO;D;28626;1;199,9872
1003;02/01/2019;231;280;INTEGRADO;D;28718;2;27,4944
1003;02/01/2019;232;280;INTEGRADO;D;28718;3;126,656
1003;02/01/2019;230;280;INTEGRADO;D;28718;1;199,9872
1003;02/01/2019;231;280;INTEGRADO;D;28720;2;27,4944
1003;02/01/2019;232;280;INTEGRADO;D;28720;3;126,656
1003;02/01/2019;230;280;INTEGRADO;D;28720;1;199,9872
1003;02/01/2019;350;110;INTEGRADO;D;28734;1;526,08
1003;02/01/2019;303;280;INTEGRADO;D;43640;1;827,1296
1003;02/01/2019;303;280;INTEGRADO;D;43640;2;827,1296
1003;02/01/2019;303;280;INTEGRADO;D;43640;3;827,1296
1003;02/01/2019;303;280;INTEGRADO;D;43640;5;827,1296
1003;02/01/2019;303;280;INTEGRADO;D;43640;6;827,1296
1003;02/01/2019;303;280;INTEGRADO;D;43640;7;827,1296
1003;02/01/2019;303;280;INTEGRADO;D;43640;8;827,1296
1003;02/01/2019;303;280;INTEGRADO;D;43640;9;827,1296
1003;02/01/2019;303;280;INTEGRADO;D;43640;10;827,1296
1003;02/01/2019;231;280;INTEGRADO;D;28625;2;27,4944
1003;02/01/2019;232;280;INTEGRADO;D;28625;3;126,656
1003;02/01/2019;230;280;INTEGRADO;D;28625;1;199,9872
1003;02/01/2019;376;280;INTEGRADO;D;29098;4;370,0544
1001;02/01/2019;232;200;INTEGRADO;D;305187;2;332,7616
1001;02/01/2019;231;200;INTEGRADO;D;305187;1;72,2432
1001;02/01/2019;430;110;INTEGRADO;D;305736;1;9,6
1001;02/01/2019;430;110;INTEGRADO;D;306477;1;2,816
1001;02/01/2019;232;200;INTEGRADO;D;322260;3;264,48
1001;02/01/2019;231;200;INTEGRADO;D;322260;2;57,4144
1001;02/01/2019;230;200;INTEGRADO;D;322260;1;417,6
1001;02/01/2019;232;200;INTEGRADO;D;322261;3;274,816
1001;02/01/2019;231;200;INTEGRADO;D;322261;2;59,6608
1001;02/01/2019;230;200;INTEGRADO;D;322261;1;433,92
1003;02/01/2019;231;280;INTEGRADO;D;28730;2;27,4944
1003;02/01/2019;232;280;INTEGRADO;D;28730;3;126,656
1003;02/01/2019;230;280;INTEGRADO;D;28730;1;199,9872
1003;02/01/2019;376;280;INTEGRADO;D;29103;4;370,0544
1003;02/01/2019;220;280;INTEGRADO;C;28626;4;1666,56
1003;02/01/2019;220;280;INTEGRADO;C;28718;4;1666,56
1003;02/01/2019;220;280;INTEGRADO;C;28720;4;1666,56
1003;02/01/2019;220;280;INTEGRADO;C;28635;4;1666,56
1003;02/01/2019;220;280;INTEGRADO;C;28719;4;1666,56
1003;02/01/2019;220;280;INTEGRADO;C;28732;4;1666,56
1003;02/01/2019;220;280;INTEGRADO;C;28625;4;1666,56
1003;02/01/2019;220;280;INTEGRADO;C;28731;4;1666,56
1001;02/01/2019;530;220;INTEGRADO;C;305434;4;12252,9664
1001;02/01/2019;219;200;INTEGRADO;C;305440;1;115,2
1001;02/01/2019;530;220;INTEGRADO;C;305166;4;12252,9664
1001;02/01/2019;530;220;INTEGRADO;C;305432;3;5491,2
1001;02/01/2019;431;220;INTEGRADO;C;305536;2;-0,2368
1003;02/01/2019;220;280;INTEGRADO;C;28730;4;1666,56
1001;02/01/2019;219;200;INTEGRADO;C;305187;3;4378,464
1001;02/01/2019;221;200;INTEGRADO;C;322260;4;3480
1001;02/01/2019;221;200;INTEGRADO;C;322261;4;3616
1002;03/01/2019;231;220;INTEGRADO;D;175516;1;73,1776
1002;03/01/2019;232;220;INTEGRADO;D;175516;2;337,0752
1002;03/01/2019;376;220;INTEGRADO;D;175524;3;1953,9904
1002;03/01/2019;376;220;INTEGRADO;D;175523;3;1890,1504
1002;03/01/2019;531;220;INTEGRADO;D;180581;1;5938,8352
1002;03/01/2019;531;220;INTEGRADO;D;180581;2;5938,8352
1002;03/01/2019;531;220;INTEGRADO;D;180581;3;2664,8576
1001;03/01/2019;231;220;INTEGRADO;D;305657;1;100,896
1001;03/01/2019;232;220;INTEGRADO;D;305657;2;464,7552
1001;03/01/2019;348;110;INTEGRADO;D;309582;3;58,08
1002;03/01/2019;232;220;INTEGRADO;D;175502;3;1005,3888
1002;03/01/2019;231;220;INTEGRADO;D;175502;2;218,272
1002;03/01/2019;230;220;INTEGRADO;D;175502;1;1587,456
1002;03/01/2019;232;220;INTEGRADO;D;175515;3;1005,3888
1002;03/01/2019;231;220;INTEGRADO;D;175515;2;218,272
1002;03/01/2019;230;220;INTEGRADO;D;175515;1;1587,456
1001;03/01/2019;231;200;INTEGRADO;D;305662;1;74,2208
1001;03/01/2019;232;200;INTEGRADO;D;305662;2;341,888
1001;03/01/2019;232;200;INTEGRADO;D;322262;3;293,7856
1001;03/01/2019;231;200;INTEGRADO;D;322262;2;63,7824
1001;03/01/2019;230;200;INTEGRADO;D;322262;1;463,872
1001;03/01/2019;232;220;INTEGRADO;D;305556;2;417,3312
1001;03/01/2019;231;220;INTEGRADO;D;305556;1;90,6048
1001;03/01/2019;430;110;INTEGRADO;D;306335;1;19,8976
1001;03/01/2019;347;110;INTEGRADO;D;305643;1;52,8
1001;03/01/2019;430;110;INTEGRADO;D;305819;1;5,12
1001;03/01/2019;355;110;INTEGRADO;D;308359;1;0,7168
1001;03/01/2019;302;200;INTEGRADO;D;345042;27;2366,5536
1001;03/01/2019;391;220;INTEGRADO;D;305439;1;26969,92
1001;03/01/2019;231;220;INTEGRADO;D;305636;1;90,6048
1001;03/01/2019;232;220;INTEGRADO;D;305636;2;417,3312
1001;03/01/2019;231;220;INTEGRADO;D;305651;1;94,0864
1001;03/01/2019;232;220;INTEGRADO;D;305651;2;433,3824
1001;03/01/2019;430;110;INTEGRADO;D;306336;1;379,424
1001;03/01/2019;531;220;INTEGRADO;D;345042;24;3573,5488
1001;03/01/2019;531;220;INTEGRADO;D;345042;9;3063,04
1001;03/01/2019;531;220;INTEGRADO;D;345042;17;3063,04
1001;03/01/2019;531;220;INTEGRADO;D;345042;21;3534,2784
1003;03/01/2019;230;280;INTEGRADO;D;28777;1;199,9872
1003;03/01/2019;231;280;INTEGRADO;D;28777;2;27,4944
1003;03/01/2019;232;280;INTEGRADO;D;28777;3;126,656
1003;03/01/2019;230;280;INTEGRADO;D;28778;1;199,9872
1003;03/01/2019;231;280;INTEGRADO;D;28778;2;27,4944
1003;03/01/2019;232;280;INTEGRADO;D;28778;3;126,656
1003;03/01/2019;230;280;INTEGRADO;D;28780;1;199,9872
1003;03/01/2019;231;280;INTEGRADO;D;28780;2;27,4944
1003;03/01/2019;232;280;INTEGRADO;D;28780;3;126,656
1003;03/01/2019;376;280;INTEGRADO;D;29105;4;370,0544
1003;03/01/2019;376;280;INTEGRADO;D;29106;4;370,0544
1003;03/01/2019;230;280;INTEGRADO;D;28779;1;199,9872
1003;03/01/2019;231;280;INTEGRADO;D;28779;2;27,4944
1003;03/01/2019;232;280;INTEGRADO;D;28779;3;126,656
1003;03/01/2019;230;280;INTEGRADO;D;28781;1;199,9872
1003;03/01/2019;231;280;INTEGRADO;D;28781;2;27,4944
1003;03/01/2019;232;280;INTEGRADO;D;28781;3;126,656
1003;03/01/2019;303;280;INTEGRADO;D;43640;13;827,1296
1003;03/01/2019;303;280;INTEGRADO;D;43640;14;827,1296
1003;03/01/2019;303;280;INTEGRADO;D;43640;15;827,1296
1003;03/01/2019;303;280;INTEGRADO;D;43640;16;827,1296
1003;03/01/2019;303;280;INTEGRADO;D;43640;17;827,1296
1003;03/01/2019;303;280;INTEGRADO;D;43640;18;827,1296
1003;03/01/2019;303;280;INTEGRADO;D;43640;11;827,1296
1003;03/01/2019;303;280;INTEGRADO;D;43640;12;827,1296
1003;03/01/2019;231;280;INTEGRADO;D;28992;2;27,4944
1003;03/01/2019;232;280;INTEGRADO;D;28992;3;126,656
1003;03/01/2019;230;280;INTEGRADO;D;28992;1;199,9872
1003;03/01/2019;376;280;INTEGRADO;D;29107;4;370,0544
1003;03/01/2019;231;280;INTEGRADO;D;28735;2;27,4944
1003;03/01/2019;232;280;INTEGRADO;D;28735;3;126,656
1003;03/01/2019;230;280;INTEGRADO;D;28735;1;199,9872
1003;03/01/2019;231;280;INTEGRADO;D;28736;2;27,4944
1003;03/01/2019;232;280;INTEGRADO;D;28736;3;126,656
1003;03/01/2019;230;280;INTEGRADO;D;28736;1;199,9872
1003;03/01/2019;376;280;INTEGRADO;D;29104;4;370,0544
1002;03/01/2019;530;220;INTEGRADO;C;175516;3;4435,2
1002;03/01/2019;530;220;INTEGRADO;C;175502;4;13228,8
1002;03/01/2019;530;220;INTEGRADO;C;175515;4;13228,8
1003;03/01/2019;220;280;INTEGRADO;C;28779;4;1666,56
1003;03/01/2019;220;280;INTEGRADO;C;28781;4;1666,56
1003;03/01/2019;220;280;INTEGRADO;C;28992;4;1666,56
1003;03/01/2019;220;280;INTEGRADO;C;28735;4;1666,56
1003;03/01/2019;425;110;INTEGRADO;C;28738;2;131,7888
1003;03/01/2019;220;280;INTEGRADO;C;28777;4;1666,56
1003;03/01/2019;220;280;INTEGRADO;C;28778;4;1666,56
1003;03/01/2019;220;280;INTEGRADO;C;28780;4;1666,56
1001;03/01/2019;219;200;INTEGRADO;C;305662;3;4498,5344
1001;03/01/2019;221;200;INTEGRADO;C;322262;4;3865,6
1001;03/01/2019;449;110;INTEGRADO;C;306337;1;0,0448
1001;03/01/2019;530;220;INTEGRADO;C;305636;3;5491,2
1001;03/01/2019;530;220;INTEGRADO;C;305651;3;5702,4
1001;03/01/2019;425;110;INTEGRADO;C;305459;2;27,6864
1001;03/01/2019;530;220;INTEGRADO;C;305657;3;6115,2
1001;03/01/2019;530;220;INTEGRADO;C;305556;3;5491,2
1003;03/01/2019;220;280;INTEGRADO;C;28736;4;1666,56
1001;03/01/2019;424;110;INTEGRADO;C;305634;2;0,0064
1001;04/01/2019;351;110;INTEGRADO;D;305826;3;227,0848
1002;04/01/2019;531;220;INTEGRADO;D;180581;4;1903,4688
1002;04/01/2019;232;220;INTEGRADO;D;175527;2;233,1776
1002;04/01/2019;231;220;INTEGRADO;D;175527;1;50,624
1001;04/01/2019;430;110;INTEGRADO;D;305822;1;0,9408
1001;04/01/2019;430;110;INTEGRADO;D;306330;1;2,304
1001;04/01/2019;430;110;INTEGRADO;D;306348;1;12,8
1001;04/01/2019;430;110;INTEGRADO;D;305666;1;3,2512
1001;04/01/2019;230;220;INTEGRADO;D;305668;1;62,784
1001;04/01/2019;232;220;INTEGRADO;D;305668;3;39,7632
1001;04/01/2019;231;220;INTEGRADO;D;305668;2;8,6272
1001;04/01/2019;376;200;INTEGRADO;D;305711;3;905,568
1001;04/01/2019;391;220;INTEGRADO;D;305723;1;53333,4144
1001;04/01/2019;316;110;INTEGRADO;D;305734;1;25,6
1001;04/01/2019;391;220;INTEGRADO;D;305724;1;54587,5008
1001;04/01/2019;531;220;INTEGRADO;D;345042;28;294,5216
1001;04/01/2019;531;220;INTEGRADO;D;345042;51;3063,04
1003;04/01/2019;376;280;INTEGRADO;D;43636;12;256,032
1003;04/01/2019;231;280;INTEGRADO;D;29019;2;27,4944
1003;04/01/2019;232;280;INTEGRADO;D;29019;3;126,656
1003;04/01/2019;230;280;INTEGRADO;D;29019;1;199,9872
1003;04/01/2019;231;280;INTEGRADO;D;29024;2;27,4944
1003;04/01/2019;232;280;INTEGRADO;D;29024;3;126,656
1003;04/01/2019;230;280;INTEGRADO;D;29024;1;199,9872
1003;04/01/2019;230;280;INTEGRADO;D;29006;1;199,9872
1003;04/01/2019;231;280;INTEGRADO;D;29006;2;27,4944
1003;04/01/2019;232;280;INTEGRADO;D;29006;3;126,656
1003;04/01/2019;230;280;INTEGRADO;D;29013;1;199,9872
1003;04/01/2019;231;280;INTEGRADO;D;29013;2;27,4944
1003;04/01/2019;232;280;INTEGRADO;D;29013;3;126,656
1003;04/01/2019;231;220;INTEGRADO;D;29022;1;156,4992
1003;04/01/2019;232;220;INTEGRADO;D;29022;2;720,8448
1003;04/01/2019;376;280;INTEGRADO;D;29108;4;370,0544
1003;04/01/2019;230;280;INTEGRADO;D;29023;1;199,9872
1003;04/01/2019;231;280;INTEGRADO;D;29023;2;27,4944
1003;04/01/2019;232;280;INTEGRADO;D;29023;3;126,656
1003;04/01/2019;376;280;INTEGRADO;D;29110;4;370,0544
1003;04/01/2019;231;280;INTEGRADO;D;29114;2;27,4944
1003;04/01/2019;232;280;INTEGRADO;D;29114;3;126,656
1003;04/01/2019;230;280;INTEGRADO;D;29114;1;199,9872
1003;04/01/2019;230;280;INTEGRADO;D;29004;1;199,9872
1003;04/01/2019;231;280;INTEGRADO;D;29004;2;27,4944
1003;04/01/2019;232;280;INTEGRADO;D;29004;3;126,656
1003;04/01/2019;347;110;INTEGRADO;D;29112;1;237,44
1003;04/01/2019;531;220;INTEGRADO;D;43640;29;6008,3712
1003;04/01/2019;303;280;INTEGRADO;D;43640;30;827,1296
1003;04/01/2019;303;280;INTEGRADO;D;43640;31;827,1296
1003;04/01/2019;303;280;INTEGRADO;D;43640;32;827,1296
1003;04/01/2019;303;280;INTEGRADO;D;43640;33;827,1296
1003;04/01/2019;303;280;INTEGRADO;D;43640;34;827,1296
1003;04/01/2019;303;280;INTEGRADO;D;43640;21;827,1296
1003;04/01/2019;303;280;INTEGRADO;D;43640;22;827,1296
1003;04/01/2019;303;280;INTEGRADO;D;43640;23;827,1296
1003;04/01/2019;303;280;INTEGRADO;D;43640;24;827,1296
1003;04/01/2019;303;280;INTEGRADO;D;43640;27;827,1296
1003;04/01/2019;303;280;INTEGRADO;D;43640;28;827,1296
1003;04/01/2019;231;280;INTEGRADO;D;29018;2;27,4944
1003;04/01/2019;232;280;INTEGRADO;D;29018;3;126,656
1003;04/01/2019;230;280;INTEGRADO;D;29018;1;199,9872
1003;04/01/2019;376;280;INTEGRADO;D;29109;4;370,0544
1003;04/01/2019;231;280;INTEGRADO;D;29117;2;27,4944
1003;04/01/2019;232;280;INTEGRADO;D;29117;3;126,656
1003;04/01/2019;230;280;INTEGRADO;D;29117;1;199,9872
1001;04/01/2019;232;220;INTEGRADO;D;305721;2;417,3312
1001;04/01/2019;231;220;INTEGRADO;D;305721;1;90,6048
1003;04/01/2019;231;280;INTEGRADO;D;29003;2;27,4944
1003;04/01/2019;232;280;INTEGRADO;D;29003;3;126,656
1003;04/01/2019;230;280;INTEGRADO;D;29003;1;199,9872
1003;04/01/2019;231;280;INTEGRADO;D;29113;2;27,4944
1003;04/01/2019;232;280;INTEGRADO;D;29113;3;126,656
1003;04/01/2019;230;280;INTEGRADO;D;29113;1;199,9872
1003;04/01/2019;220;280;INTEGRADO;C;29004;4;1666,56
1002;04/01/2019;530;220;INTEGRADO;C;175527;3;3068,16
1003;04/01/2019;220;280;INTEGRADO;C;29023;4;1666,56
1003;04/01/2019;220;280;INTEGRADO;C;29114;4;1666,56
1003;04/01/2019;220;280;INTEGRADO;C;29024;4;1666,56
1003;04/01/2019;220;280;INTEGRADO;C;29018;4;1666,56
1003;04/01/2019;220;280;INTEGRADO;C;29006;4;1666,56
1003;04/01/2019;220;280;INTEGRADO;C;29013;4;1666,56
1003;04/01/2019;530;220;INTEGRADO;C;29022;3;9484,8
1003;04/01/2019;220;280;INTEGRADO;C;29117;4;1666,56
1003;04/01/2019;220;280;INTEGRADO;C;29019;4;1666,56
1001;04/01/2019;530;220;INTEGRADO;C;305668;4;523,2
1003;04/01/2019;220;280;INTEGRADO;C;29003;4;1666,56
1003;04/01/2019;220;280;INTEGRADO;C;29113;4;1666,56
1001;04/01/2019;530;220;INTEGRADO;C;305721;3;5491,2
1001;04/01/2019;449;110;INTEGRADO;C;306338;1;0,0064
1001;05/01/2019;348;110;INTEGRADO;D;305799;3;52,9536
1001;05/01/2019;348;110;INTEGRADO;D;305799;6;16,2688
1003;05/01/2019;231;280;INTEGRADO;D;29118;2;27,4944
1003;05/01/2019;232;280;INTEGRADO;D;29118;3;126,656
1003;05/01/2019;230;280;INTEGRADO;D;29118;1;199,9872
1003;05/01/2019;230;280;INTEGRADO;D;29119;1;199,9872
1003;05/01/2019;231;280;INTEGRADO;D;29119;2;27,4944
1003;05/01/2019;232;280;INTEGRADO;D;29119;3;126,656
1003;05/01/2019;316;110;INTEGRADO;D;29122;1;160
1003;05/01/2019;303;280;INTEGRADO;D;43640;36;827,1296
1003;05/01/2019;303;280;INTEGRADO;D;43640;35;827,1296
1001;05/01/2019;232;200;INTEGRADO;D;322263;3;258,1568
1001;05/01/2019;231;200;INTEGRADO;D;322263;2;56,0448
1001;05/01/2019;230;200;INTEGRADO;D;322263;1;407,616
1003;05/01/2019;220;280;INTEGRADO;C;29118;4;1666,56
1003;05/01/2019;220;280;INTEGRADO;C;29119;4;1666,56
1001;05/01/2019;221;200;INTEGRADO;C;322263;4;3396,8
1002;07/01/2019;376;220;INTEGRADO;D;175549;3;1890,1504
1002;07/01/2019;232;220;INTEGRADO;D;175546;3;1005,3888
1002;07/01/2019;231;220;INTEGRADO;D;175546;2;218,272
1002;07/01/2019;230;220;INTEGRADO;D;175546;1;1587,456
1001;07/01/2019;231;220;INTEGRADO;D;305761;2;59,808
1001;07/01/2019;232;220;INTEGRADO;D;305761;3;275,4944
1001;07/01/2019;230;220;INTEGRADO;D;305761;1;434,9952
1001;07/01/2019;230;220;INTEGRADO;D;305761;4;173,9968
1001;07/01/2019;230;220;INTEGRADO;D;305761;5;43,4944
1001;07/01/2019;431;110;INTEGRADO;D;305896;2;1,92
1001;07/01/2019;231;200;INTEGRADO;D;305758;1;68,3456
1001;07/01/2019;232;200;INTEGRADO;D;305758;2;314,8032
1001;07/01/2019;396;220;INTEGRADO;D;305844;4;1439,6032
1001;07/01/2019;396;220;INTEGRADO;D;305846;4;1439,6032
1001;07/01/2019;396;220;INTEGRADO;D;305847;4;1439,6032
1001;07/01/2019;376;220;INTEGRADO;D;305850;4;396,48
1002;07/01/2019;531;220;INTEGRADO;D;180581;7;5938,8352
1001;07/01/2019;231;220;INTEGRADO;D;305800;1;90,6048
1001;07/01/2019;232;220;INTEGRADO;D;305800;2;417,3312
1001;07/01/2019;231;220;INTEGRADO;D;305853;1;17,5808
1001;07/01/2019;232;220;INTEGRADO;D;305853;2;80,9856
1001;07/01/2019;431;110;INTEGRADO;D;306345;1;81,504
1001;07/01/2019;231;200;INTEGRADO;D;305839;1;62,0224
1001;07/01/2019;232;200;INTEGRADO;D;305839;2;285,7024
1001;07/01/2019;444;220;INTEGRADO;D;305949;3;569,4464
1001;07/01/2019;430;110;INTEGRADO;D;306349;1;75,84
1001;07/01/2019;431;110;INTEGRADO;D;305759;2;3497,12
1001;07/01/2019;396;220;INTEGRADO;D;305848;4;1439,6032
1001;07/01/2019;444;220;INTEGRADO;D;305941;3;487,6224
1001;07/01/2019;429;110;INTEGRADO;D;305941;2;104,96
1001;07/01/2019;429;110;INTEGRADO;D;305950;2;4139,5008
1001;07/01/2019;431;110;INTEGRADO;D;305760;2;86,56
1001;07/01/2019;431;110;INTEGRADO;D;305760;3;75,4688
1001;07/01/2019;230;220;INTEGRADO;D;305765;1;1470,3552
1001;07/01/2019;232;220;INTEGRADO;D;305765;3;931,2192
1001;07/01/2019;231;220;INTEGRADO;D;305765;2;202,1696
1001;07/01/2019;376;200;INTEGRADO;D;305840;1;337,152
1001;07/01/2019;430;110;INTEGRADO;D;308360;1;12,8
1001;07/01/2019;431;110;INTEGRADO;D;305750;2;3708,2432
1001;07/01/2019;430;110;INTEGRADO;D;305757;1;1,6256
1001;07/01/2019;231;220;INTEGRADO;D;305813;2;46,6304
1001;07/01/2019;232;220;INTEGRADO;D;305813;3;214,7904
1001;07/01/2019;230;220;INTEGRADO;D;305813;1;339,1488
1001;07/01/2019;316;110;INTEGRADO;D;305820;1;640
1001;07/01/2019;396;220;INTEGRADO;D;305849;4;1439,6032
1001;07/01/2019;231;220;INTEGRADO;D;305851;1;81,5744
1001;07/01/2019;232;220;INTEGRADO;D;305851;2;375,744
1001;07/01/2019;431;110;INTEGRADO;D;305888;2;208
1001;07/01/2019;444;220;INTEGRADO;D;305942;2;336,0064
1001;07/01/2019;430;110;INTEGRADO;D;306332;1;6,912
1001;07/01/2019;232;200;INTEGRADO;D;322258;3;267,0336
1001;07/01/2019;231;200;INTEGRADO;D;322258;2;57,9712
1001;07/01/2019;230;200;INTEGRADO;D;322258;1;421,632
1001;07/01/2019;302;200;INTEGRADO;D;345042;60;2817,0432
1001;07/01/2019;302;200;INTEGRADO;D;345042;82;1977,6384
1001;07/01/2019;531;220;INTEGRADO;D;345042;80;1570,7904
1001;07/01/2019;531;220;INTEGRADO;D;345042;83;2945,2288
1001;07/01/2019;531;220;INTEGRADO;D;345042;84;6126,08
1001;07/01/2019;531;220;INTEGRADO;D;345042;85;589,0432
1001;07/01/2019;531;220;INTEGRADO;D;345042;61;1570,7904
1001;07/01/2019;531;220;INTEGRADO;D;345042;62;6126,08
1001;07/01/2019;531;220;INTEGRADO;D;345042;69;3063,04
1001;07/01/2019;593;220;INTEGRADO;D;345042;68;5772,448
1001;07/01/2019;593;220;INTEGRADO;D;345042;63;5772,448
1001;07/01/2019;593;220;INTEGRADO;D;345042;64;5772,448
1001;07/01/2019;593;220;INTEGRADO;D;345042;65;5772,448
1001;07/01/2019;593;220;INTEGRADO;D;345042;66;5772,448
1001;07/01/2019;593;220;INTEGRADO;D;345042;67;5772,448
1003;07/01/2019;231;280;INTEGRADO;D;29140;1;22,6176
1003;07/01/2019;232;280;INTEGRADO;D;29140;2;104,1856
1003;07/01/2019;231;280;INTEGRADO;D;29139;2;27,4944
1003;07/01/2019;232;280;INTEGRADO;D;29139;3;126,656
1003;07/01/2019;230;280;INTEGRADO;D;29139;1;199,9872
1003;07/01/2019;303;280;INTEGRADO;D;43640;37;827,1296
1003;07/01/2019;303;280;INTEGRADO;D;43640;38;827,1296
1003;07/01/2019;303;280;INTEGRADO;D;43640;41;827,1296
1003;07/01/2019;303;280;INTEGRADO;D;43640;42;827,1296
1003;07/01/2019;303;280;INTEGRADO;D;43640;43;827,1296
1003;07/01/2019;231;280;INTEGRADO;D;29133;2;27,4944
1003;07/01/2019;232;280;INTEGRADO;D;29133;3;126,656
1003;07/01/2019;230;280;INTEGRADO;D;29133;1;199,9872
1003;07/01/2019;231;280;INTEGRADO;D;29148;2;27,4944
1003;07/01/2019;232;280;INTEGRADO;D;29148;3;126,656
1003;07/01/2019;230;280;INTEGRADO;D;29148;1;199,9872
1003;07/01/2019;232;280;INTEGRADO;D;29134;3;126,656
1003;07/01/2019;231;280;INTEGRADO;D;29134;2;27,4944
1003;07/01/2019;230;280;INTEGRADO;D;29134;1;199,9872
1004;07/01/2019;531;220;INTEGRADO;D;4114;3;2035,9104
1004;07/01/2019;531;220;INTEGRADO;D;4114;4;2035,9104
1004;07/01/2019;531;220;INTEGRADO;D;4114;5;254,4896
1004;07/01/2019;531;220;INTEGRADO;D;4114;6;195,7632
1004;07/01/2019;531;220;INTEGRADO;D;4114;7;1076,6848
1004;07/01/2019;231;220;INTEGRADO;D;2694;1;56,5568
1004;07/01/2019;232;220;INTEGRADO;D;2694;2;260,512
1004;07/01/2019;231;220;INTEGRADO;D;2698;1;38,6176
1004;07/01/2019;232;220;INTEGRADO;D;2698;2;177,9008
1004;07/01/2019;231;220;INTEGRADO;D;2697;1;9,1264
1004;07/01/2019;232;220;INTEGRADO;D;2697;2;42,048
1004;07/01/2019;231;220;INTEGRADO;D;2695;1;68,64
1004;07/01/2019;232;220;INTEGRADO;D;2695;2;316,16
1001;07/01/2019;430;110;INTEGRADO;D;305825;1;0,9408
1001;07/01/2019;396;220;INTEGRADO;D;305845;4;1439,6032
